Restaurant,Food Category,Item_Name,Item Description 2015,Servings Per Item 2015,Serving Size 2015,Serving Size Unit 2015,Servings Size Text 2015,Calories,Fat,Carbohydrates,Sugar,Protein,Menu_Item_ID
"Panera Bread",Salads,"Half Fuji Apple Chicken Salad","Half Fuji Apple Chicken Salad w/ Apple Chips, Gorgonzola Crumbles, Red Onions, Chopped Romaine, Fresh Tomatoes, Pecans, White Balsamic Fuji Apple Vinaigrette, Citrus & Pepper Chicken & Spring Mix w/ Baby Spinach, Half Salads, Salads; Choice in: You Pick Two",,"	-"," ","Half Salad",280,17,17,10,16,1780
"Panera Bread",Salads,"Half Greek Salad","Half Greek Salad w/ Feta Crumbles, Greek Dressing, Black Pepper, Pepperoncini, Red Onions, Chopped Romaine Lettuce, Fresh Tomatoes & Kalamata Olives, Half Salads, Salads, Kids, also called Kids Greek Salad; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,180,16,7,2,4,1854
"Panera Bread",Salads,"Half Steak & Blue Cheese Salad","Half Steak & Blue Cheese Salad w/ Gorgonzola Crumbles, Chopped Romaine Lettuce, Fresh Tomatoes, Blue Cheese Vinaigrette, Crispy Garlic Pepper Onions, Cabernet Sauce & Steak, Half Salads, Salads; Choice in: You Pick Two",,"	-"," ","Half Salad",340,24,14,5,18,20656
"Panera Bread",Salads,"Half Thai Chicken Salad","Half Thai Chicken Salad w/ Cilantro, Crispy Wonton Strips, Chopped Romaine Lettuce, Citrus & Pepper Chicken, Fire Roasted Edamame Blend, Low Fat Chili Vinaigrette, Thai Cashew Pieces & Peanut Orange Sauce, Half Salads, Salads; Choice in: You Pick Two",,"	-"," ","Half Salad",240,10,20,6,20,20657
"Panera Bread",Salads,"Power Mediterranean Chicken Salad","	Power Mediterranean Chicken Salad w/ Hard-boiled Eggs, Chopped Romaine Lettuce, Fresh Tomatoes, Applewood Smoked Bacon, Fresh Baby Spinach, All Natural Antibiotic Free Citrus & Pepper Chicken, Fresh California Extra Virgin Olive Oil, Fresh Lemon Juice, Power Menu, Hidden Menu",,"	-"," ",,400,24,9,2,37,32161
"Panera Bread",Salads,"Power Mediterranean Roasted Turkey Salad","Power Mediterranean Roasted Turkey Salad w/ Black Pepper, Pepperoncini, Red Onions, Chopped Romaine Lettuce, Fresh Tomatoes, Roasted Turkey Breast, Baby Kalamata Olives, Fresh Baby Spinach, Fresh California Extra Virgin Olive Oil & Fresh Lemon Juice, Power Menu, Hidden Menu",,340,g,,300,13,11,4,27,32164
"Panera Bread",Salads,"Steak & Blue Cheese Salad","Steak & Blue Cheese Salad w/ Seared Steak, Romaine, Frizzled Onions, Tomatoes, Gorgonzola, Blue Cheese Vinaigrette & a Cabernet Reduction, Salads",,"	-"," ",,680,48,29,9,36,20660
"Panera Bread",Salads,"Thai Chicken Salad","Thai Chicken Salad w/ Antibiotic Free Chicken, Romaine, Thai Cashews, Fire Roasted Edamame, Red Pepper, Carrot Blend, Cilantro, Wonton Strips, Low Fat Thai Chili Vinaigrette & Peanut Sauce, Salads, Hand Tossed Salads",,"	-"," ",,490,19,42,14,39,20661
"Panera Bread",Sandwiches,"Asiago Steak Sandwich","Asiago Steak Sandwich, Sandwiches",,"	-"," ",,810,38,67,4,50,99118
"Panera Bread",Sandwiches,"Avocado, Egg White & Spinach Breakfast Power Sandwich","Avocado, Egg White & Spinach Breakfast Power Sandwich w/ Egg Whites, Vermont White Cheddar, Avocado, Fresh Spinach, Tomato & Sprouted Grain Bagel Flat, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",420,14,54,5,12,99113
"Panera Bread",Sandwiches,"Bacon, Egg & Cheese on Asiago Cheese Bagel","Bacon, Egg & Cheese on Asiago Cheese Bagel w/ All Natural Egg, Vermont White Cheddar, Applewood Smoked Bacon & Asiago Cheese Bagel, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",610,28,55,4,34,20662
"Panera Bread",Sandwiches,"Bacon, Egg & Cheese on Ciabatta","Bacon, Egg & Cheese on Ciabatta w/ All Natural Egg, Vermont White Cheddar, Applewood Smoked Bacon & Ciabatta, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",520,25,43,2,29,976
"Panera Bread",Sandwiches,"Chipotle Chicken Panini","Chipotle Chicken Panini, Panini",,"	-"," ",,840,38,72,5,53,99120
"Panera Bread",Sandwiches,"Egg & Cheese on Asiago Cheese Bagel","Egg & Cheese on Asiago Cheese Bagel",,"	-"," ","1 Sandwich",490,19,54,3,24,20663
"Panera Bread",Sandwiches,"Egg & Cheese on Ciabatta","Egg & Cheese on Ciabatta w/ All Natural Egg, Vermont White Cheddar & Ciabatta, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",390,15,43,2,19,977
"Panera Bread",Sandwiches,"Frontega Chicken Panini","Frontega Chicken Panini, Panini",,"	-"," ",,780,30,84,8,45,99121
"Panera Bread",Sandwiches,"Half Asiago Steak on Asiago Cheese","Half Asiago Steak on Asiago Cheese w/ Black Pepper, Green Leaf Lettuce, Red Onions, Salt, Fresh Tomatoes, Smoked Cheddar Cheese, Asiago Demi, Horseradish Sauce & Steak, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",400,19,34,2,25,62714
"Panera Bread",Sandwiches,"Half Bacon Turkey Bravo on Tomato Basil","Half Bacon Turkey Bravo on Tomato Basil XL Loaf w/ Black Pepper, Smoked Gouda Cheese, Green Leaf Lettuce, Salt, Fresh Tomatoes, Signature Sauce, Smoked Turkey Breast & Applewood Smoked Bacon, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",390,13,42,4,26,658
"Panera Bread",Sandwiches,"Half Chipotle Chicken w/ Bacon on French Miche","Half Chipotle Chicken w/ Bacon on French Miche w/ Black Pepper, Salt, Fresh Tomatoes, Smoked Cheddar Cheese, Reduced Fat Ancho Chipotle Spread, All Natural Antibiotic Free Citrus & Pepper Chicken & Applewood Smoked Bacon, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Panini",420,19,36,3,27,399
"Panera Bread",Sandwiches,"Half Classic Grilled Cheese on All Natural White Miche, Half","Half Classic Grilled Cheese on All Natural White Miche w/ Organic American Cheese, Half Sandwiches, Sandwiches",,"	-"," ","Half Sandwich",290,10,37,3,13,32190
"Panera Bread",Sandwiches,"Half Fontina Grilled Cheese on All Natural White Miche","Half Fontina Grilled Cheese on All Natural White Miche w/ Aged Vermont White Cheddar Cheese, All Natural White Miche, Fontina Cheese, Four Cheese Italian Blend, Reduced Fat Chive & Onion Cream Cheese Spread, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",430,21,37,2,21,62712
"Panera Bread",Sandwiches,"Half Frontega Chicken on Focaccia","Half Frontega Chicken on Focaccia w/ Fresh Basil, Red Onions, Fresh Tomatoes, Sliced Mozzarella, Chipotle Mayonnaise Spread & Smoked Pulled Chicken, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Panini",390,15,42,4,23,397
"Panera Bread",Sandwiches,"Half Italian Combo w/ Steak on Ciabatta","Half Italian Combo w/ Steak on Ciabatta w/ Combo Sauce, Black Pepper, Smoked Ham, Green Leaf Lettuce, Pepperoncini, Red Onions, Salt, Fresh Tomatoes, Sliced Swiss Cheese, Ciabatta, Smoked Turkey Breast, Sliced Genoa Salami, Steak & Ciabatta, Half Sandwiches",,"	-"," ","Half Sandwich",490,20,48,3,37,62713
"Panera Bread",Sandwiches,"Half Mediterranean Veggie on Tomato Basil XL Loaf","Half Mediterranean Veggie on Tomato Basil XL Loaf w/ Feta Crumbles, Cilantro Hummus, Black Pepper, Fresh Cucumber, Green Leaf Lettuce, Red Onions, Salt, Fresh Tomatoes & Zesty Peppadew Piquant Peppers, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",280,6,47,5,10,808
"Panera Bread",Sandwiches,"Half Napa Almond Chicken Salad on Sesame Semolina","Half Napa Almond Chicken Salad on Sesame Semolina Miche w/ Black Pepper, Green Leaf Lettuce, Salt, Fresh Tomatoes & Almond Chicken Salad, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",340,13,46,6,15,783
"Panera Bread",Sandwiches,"Half Roasted Turkey & Avocado BLT on Sourdough","Half Roasted Turkey & Avocado BLT on Sourdough Extra Large Loaf w/ Black Pepper, Avocado, Green Leaf Lettuce, Salt, Fresh Tomatoes, Applewood Smoked Bacon, Reduced Fat Mayonnaise Made w/ Olive Oil & Roasted Turkey Breast, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",250,9,24,1,19,32184
"Panera Bread",Sandwiches,"Half Sierra Turkey on Asiago Cheese Focaccia","Half Sierra Turkey on Asiago Cheese Focaccia w/ Red Onions, Chipotle Mayonnaise Spread, Smoked Turkey Breast & Spring Mix w/ Baby Spinach, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",390,16,40,3,20,661
"Panera Bread",Sandwiches,"Half Smoked Ham & Swiss on Rye","Half Smoked Ham & Swiss on Rye w/ Black Pepper, Smoked Ham, Green Leaf Lettuce, Red Onions, Salt, Fresh Tomatoes, Rye Miche & Sliced Swiss Cheese, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",290,9,33,3,21,657
"Panera Bread",Sandwiches,"Half Smoked Turkey Breast on Country Miche","Half Smoked Turkey Breast on Country Miche w/ Black Pepper, Green Leaf Lettuce, Red Onions, Salt, Fresh Tomatoes & Smoked Turkey Breast, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",220,2,34,2,16,652
"Panera Bread",Sandwiches,"Half Smokehouse Turkey w/ Bacon on Three Cheese Miche","Half Smokehouse Turkey w/ Bacon on Three Cheese Miche w/ Applewood Smoked Bacon, Ale Mustard Sauce, Smoked Turkey Breast & Smoked Cheddar Cheese, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Panini",360,13,34,4,27,656
"Panera Bread",Sandwiches,"Half Tomato & Mozzarella on Ciabatta","	Half Tomato & Mozzarella on Ciabatta w/ Black Pepper, Fresh Basil, Salt, Fresh Tomatoes, Fresh Mozzarella, Roasted Tomatoes, Ciabatta & Sun-Dried Tomato Pesto, Half Sandwiches, Panini, Panini & Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Panini",370,16,55,5,16,809
"Panera Bread",Sandwiches,"Half Tuna Salad on Honey Wheat","Half Tuna Salad on Honey Wheat Loaf w/ Black Pepper, Green Leaf Lettuce, Red Onions, Salt, Fresh Tomatoes & Tuna Salad, Half Sandwiches, Sandwiches; Choice in: You Pick Two",,"	-"," ","Half Sandwich",260,8,32,6,14,784
"Panera Bread",Sandwiches,"Ham, Egg & Cheese on Whole Grain","Ham, Egg & Cheese on Whole Grain w/ All Natural Egg, Vermont White Cheddar, Smoked Lean Ham & Whole Grain, Breakfast Sandwiches, Breakfast Favorites, also called Ham, Egg & Cheese Breakfast Power Sandwich",,"	-"," ","1 Sandwich",340,15,31,3,16,20668
"Panera Bread",Sandwiches,"Kids Grilled Cheese","Kids Grilled Cheese w/ Organic American Cheese & All Natural White Bread, Kids; Choice of Adding: Squeezable Organic Yogurt, Apple or Soft Dinner Roll",,"	-"," ",,410,13,53,4,18,20707
"Panera Bread",Sandwiches,"Kids Smoked Ham Sandwich","Kids Smoked Ham Sandwich w/ Organic American Cheese, Smoked Lean Ham & All Natural White Bread, Kids; Choice of Adding: Squeezable Organic Yogurt, Apple or Soft Dinner Roll",,"	-"," ",,290,9,34,3,19,20710
"Panera Bread",Sandwiches,"Kids Smoked Turkey Sandwich","Kids Smoked Turkey Sandwich w/ Organic American Cheese, Smoked Turkey Breast & All Natural White Bread, Kids; Choice of Adding: Squeezable Organic Yogurt, Apple or Soft Dinner Roll",,"	-"," ",,290,8,33,3,21,20711
"Panera Bread",Sandwiches,"Mediterranean Egg White on Ciabatta","Mediterranean Egg White on Ciabatta w/ Egg Whites, Vermont White Cheddar, Tomato Sofrito, Fresh Spinach, Basil Pesto & Ciabatta, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",500,20,58,4,16,20712
"Panera Bread",Sandwiches,"Peanut Butter & Jelly Sandwich","Peanut Butter & Jelly Sandwich w/ Creamy Peanut Butter, Grape Jelly & All Natural White Bread, Kids; Choice of Adding: Squeezable Organic Yogurt, Apple or Soft Dinner Roll",,"	-"," ",,410,17,54,20,11,20708
"Panera Bread",Sandwiches,"Roasted Turkey & Avocado BLT","Roasted Turkey & Avocado BLT w/ Antibiotic Free Roasted Turkey Breast, Applewood Smoked Bacon, Lettuce, Tomatoes, Avocado, Reduced Fat Olive Oil Mayo & Sourdough, Sandwiches",,"	-"," ",,510,19,48,3,37,99117
"Panera Bread",Sandwiches,"Sausage, Egg & Cheese on Ciabatta","Sausage, Egg & Cheese on Ciabatta w/ All Natural Egg, Vermont White Cheddar, All Natural Sausage & Ciabatta, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",550,29,44,2,28,978
"Panera Bread",Sandwiches,"Smokehouse Turkey Panini","Smokehouse Turkey Panini, Panini",,"	-"," ",,720,27,68,8,53,99122
"Panera Bread",Sandwiches,"Southwestern Chicken Flatbread Sandwich","Southwestern Chicken Flatbread Sandwich w/ Antibiotic Free Chicken, Black Bean Hummus, Feta, Southwest Corn Bread, Napa Cabbage Blend, Cilantro & BBQ Ranch Dressing, Freshly Baked Flatbread, Flatbreads, Flatbread Sandwiches",,"	-"," ",,380,17,41,9,9,99116
"Panera Bread",Sandwiches,"Steak & Egg on Everything Bagel","Steak & Egg on Everything Bagel, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",550,18,60,4,33,99124
"Panera Bread",Sandwiches,"Steak & White Cheddar Panini","Steak & White Cheddar Panini w/ Seared Steak, Caramelized Onions, Vermont White Cheddar, Horseradish Sauce & French Baguette, Panini",,"	-"," ",,960,36,103,4,51,99119
"Panera Bread",Sandwiches,"Tomato & Mozzarella Panini","Tomato & Mozzarella Panini, Panini",,"	-"," ",,860,32,110,10,32,99114
"Panera Bread",Sandwiches,"Turkey Cranberry Flatbread Sandwich","Turkey Cranberry Flatbread Sandwich w/ Antibiotic Free Roasted Turkey Breast, Cranberry Mostarda, Baby Spinach, Garlic & Herb Cream Cheese Spread & Flatbread, Flatbreads, Flatbread Sandwiches",,"	-"," ",,310,11,33,7,13,99115
"Panera Bread",Sandwiches,"Turkey Sausage, Egg White & Spinach Breakfast Power Sandwich","Turkey Sausage, Egg White & Spinach Breakfast Power Sandwich w/ Turkey Sausage, Egg Whites, Vermont White Cheddar, Fresh Spinach, Tomato & Sprouted Grain Bagel Flat, Breakfast Sandwiches, Breakfast Favorites",,"	-"," ","1 Sandwich",410,12,52,4,16,99123
"Panera Bread",Sandwiches,"Whole Asiago Steak Sandwich","Whole Asiago Steak Sandwich w/ Seared Steak, Smoked Cheddar, Lettuce, Tomatoes, Red Onions, Horseradish Sauce & Asiago Cheese Demi, Sandwiches",,"	-"," ",,810,38,67,4,50,62716
"Panera Bread",Sandwiches,"Whole Bacon Turkey Bravo Sandwich","Whole Bacon Turkey Bravo Sandwich w/ Smoked Turkey Breast, Applewood Smoked Bacon, Smoked Gouda, Lettuce, Tomatoes, Signature Sauce & Tomato Basil, Sandwiches",,"	-"," ",,790,27,85,8,52,669
"Panera Bread",Sandwiches,"Whole Chipotle Chicken w/ Bacon on French Miche","Whole Chipotle Chicken w/ Bacon on French Miche w/ Black Pepper, Salt, Fresh Tomatoes, Smoked Cheddar Cheese, Reduced Fat Ancho Chipotle Spread, All Natural Antibiotic Free Citrus & Pepper Chicken & Applewood Smoked Bacon, Whole Sandwiches, Sandwiches",,"	-"," ","Whole Panini",840,38,72,6,53,408
"Panera Bread",Sandwiches,"Whole Classic Grilled Cheese","Whole Classic Grilled Cheese w/ Organic Sliced American Cheese & All Natural White Bread, Sandwiches",,"	-"," ",,580,19,74,6,26,32199
"Panera Bread",Sandwiches,"Whole Fontina Grilled Cheese","Whole Fontina Grilled Cheese w/ Vermont White Cheddar, Fontina, Reduced Fat Chive & Onion Cream Cheese Spread, Four Cheese Italian Blend & Thick Sliced All Natural White, Sandwiches",,"	-"," ",,850,42,75,4,41,62715
"Panera Bread",Sandwiches,"Whole Frontega Chicken on Focaccia","Whole Frontega Chicken on Focaccia w/ Fresh Basil, Red Onions, Fresh Tomatoes, Sliced Mozzarella, Chipotle Mayonnaise Spread & Smoked Pulled Chicken, Whole Sandwiches, Sandwiches",,"	-"," ","Whole Panini",780,30,84,8,45,20673
"Panera Bread",Sandwiches,"Whole Italian Combo Sandwich","Whole Italian Combo Sandwich w/ Seared Steak, Smoked Turkey Breast, Lean Ham, Salami, Swiss, Pepperoncini, Lettuce, Tomatoes, Red Onions, Special Sauce & Ciabatta, Sandwiches, Paninis & Sandwiches",,"	-"," ",,980,41,97,8,57,62711
"Panera Bread",Sandwiches,"Whole Mediterranean Veggie Sandwich","Whole Mediterranean Veggie Sandwich w/ Zesty Peppadew Piquant Peppers, Feta, Cucumbers, Lettuce, Tomatoes, Red Onions, Cilantro Jalapeno Hummus & Tomato Basil, Sandwiches, Paninis & Sandwiches",,"	-"," ",,570,12,94,10,20,810
"Panera Bread",Sandwiches,"Whole Napa Almond Chicken Salad Sandwich","Whole Napa Almond Chicken Salad Sandwich w/ Antibiotic Free Chicken, Diced Celery, Seedless Grapes, Almonds, Special Dressing, Lettuce, Tomatoes & Sesame Semolina, Sandwiches",,"	-"," ",,690,24,92,12,30,786
"Panera Bread",Sandwiches,"Whole Roasted Turkey & Avocado BLT on Sourdough","Whole Roasted Turkey & Avocado BLT on Sourdough Extra Large Loaf w/ Black Pepper, Avocado, Green Leaf Lettuce, Salt, Fresh Tomatoes, Applewood Smoked Bacon, Reduced Fat Mayonnaise Made w/ Olive Oil & Roasted Turkey Breast, Whole Sandwiches, Sandwiches",,"	-"," ","Whole Sandwich",510,19,48,3,37,32118
"Panera Bread",Sandwiches,"Whole Sierra Turkey Sandwich","Whole Sierra Turkey Sandwich w/ Smoked Turkey Breast, Field Greens, Red Onions, Chipotle Mayo & Asiago Cheese Focaccia, Sandwiches",,"	-"," ",,770,33,79,6,40,671
"Panera Bread",Sandwiches,"Whole Smoked Ham & Swiss Sandwich","Whole Smoked Ham & Swiss Sandwich w/ Smoked Lean Ham, Swiss, Lettuce, Tomatoes, Red Onions, Salt, Pepper & Rye, Sandwiches",,"	-"," ",,590,18,67,6,42,667
"Panera Bread",Sandwiches,"Whole Smoked Turkey Sandwich","Whole Smoked Turkey Sandwich w/ Smoked Turkey Breast, Lettuce, Tomatoes, Red Onions, Salt, Pepper & Country Bread, Sandwiches, also called Smoked Turkey Breast Sandwich",,"	-"," ",,430,"	3.5",67,5,33,663
"Panera Bread",Sandwiches,"Whole Smokehouse Turkey w/ Bacon on Three Cheese Miche","Whole Smokehouse Turkey w/ Bacon on Three Cheese Miche w/ Ale Mustard Sauce, Smoked Cheddar Cheese, Applewood Smoked Bacon & Smoked Turkey Breast, Whole Sandwiches, Sandwiches",,"	-"," ","Whole Panini",720,27,68,8,53,668
"Panera Bread",Sandwiches,"Whole Tomato & Mozzarella on Ciabatta","	Whole Tomato & Mozzarella on Ciabatta w/ Black Pepper, Fresh Basil, Salt, Fresh Tomatoes, Fresh Mozzarella, Roasted Tomatoes, Ciabatta & Sun-Dried Tomato Pesto, Whole Sandwiches, Panini, Panini & Sandwiches",,"	-"," ","Whole Panini",860,32,110,10,32,811
"Panera Bread",Sandwiches,"Whole Tuna Salad Sandwich","Whole Tuna Salad Sandwich w/ Special Recipe Tuna Salad, Lettuce, Tomatoes, Red Onions, Salt, Pepper & Honey Wheat, Sandwiches",,"	-"," ",,510,16,64,12,28,787
"Panera Bread",Soup,"All Natural Low Fat Chicken Noodle Soup, Bowl","All Natural Low Fat Chicken Noodle Soup w/ Fresh Vegetables, Tender All White Meat Chicken Breast, Seasoned Chicken Broth & Traditional Egg Noodles, Bowl, Soups",,"	-"," ",,130,"	1.5",23,0,9,1467
"Panera Bread",Soup,"All Natural Low Fat Chicken Noodle Soup, Cup","All Natural Low Fat Chicken Noodle Soup, Cup, Cup of Soups & More, Kids, also called Kids Low Fat All Natural Chicken Noodle Soup; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,80,1,15,0,6,1466
"Panera Bread",Soup,"All Natural Turkey Chili w/ Beans, Cup","All Natural Turkey Chili w/ Beans, Cup, Cup of Soups & More, Kids, also called Kids All Natural Turkey Chili; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,190,8,22,6,14,62721
"Panera Bread",Soup,"All Natural Turkey Chili, Bowl","All Natural Turkey Chili w/ Ground & Pulled Dark Roasted Turkey, Garbanzo & Kidney Beans, Tomatillos, Corn, Pasilla Negro & Ancho Chili Powders, Cumin, Edamame, Garlic & Green Chilies, Diced Onions & Carrots, Bowl, Soups",,"	-"," ",,280,12,34,9,20,62720
"Panera Bread",Soup,"Baked Potato Soup, Bowl","Baked Potato Soup w/ Russet Potatoes, Select Seasonings, Smoked Bacon, Cream Sauce, Spring Onion & Chives, Bowl, Soups",,"	-"," ",,340,24,27,6,7,1452
"Panera Bread",Soup,"Baked Potato Soup, Cup","Baked Potato Soup w/ Russet Potatoes, Select Seasonings, Smoked Bacon, Cream Sauce, Spring Onion & Chives, Cup, Cup of Soups & More, Kids, also called Kids Baked Potato Soup; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,230,16,18,4,5,1453
"Panera Bread",Soup,"Bistro French Onion Soup, Bowl","Bistro French Onion Soup w/ Sweet Onions, Savory Broth, Classic Sherry Wine Vinegar Gastrique, Sea Salts, Gruyere & Asiago Croutons, Bowl, Soups",,"	-"," ",,320,15,34,14,12,32168
"Panera Bread",Soup,"Bistro French Onion Soup, Cup","Bistro French Onion Soup, Cup, Cup of Soups & More, Kids, also called Kids Bistro French Onion Soup; Choice in: You Pick Two",,"	-"," ",,200,9,21,9,8,32174
"Panera Bread",Soup,"Broccoli Cheddar Soup, Bowl","Broccoli Cheddar Soup w/ Chopped Broccoli, Shredded Carrots & Cheese Sauce, Bowl, Soups",,"	-"," ",,330,21,23,0,14,1455
"Panera Bread",Soup,"Broccoli Cheddar Soup, Cup","Broccoli Cheddar Soup, Cup, Cup of Soups & More, Kids, also called Kids Broccoli Cheddar Soup; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,220,14,15,0,9,1454
"Panera Bread",Soup,"Cream of Chicken & Wild Rice Soup, Bowl","Cream of Chicken & Wild Rice Soup w/ Long Grain & Wild Rice, Celery, Onions, Carrots, Diced Chicken, Chicken Broth, Cream & Herbs, Bowl, Soups",,"	-"," ",,310,20,24,8,9,1457
"Panera Bread",Soup,"Cream of Chicken & Wild Rice Soup, Cup","Cream of Chicken & Wild Rice Soup w/ Long Grain & Wild Rice, Celery, Onions, Carrots, Diced Chicken, Chicken Broth, Cream & Herbs, Cup, Cup of Soups & More, Kids, also called Kids Cream of Chicken & Wild Rice Soup; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,210,13,16,5,6,1456
"Panera Bread",Soup,"Low Fat Garden Vegetable Soup w/ Pesto, Cup","Low Fat Garden Vegetable Soup w/ Pesto, Cup, Cup of Soups & More, Kids, also called Kids Low Fat Garden Vegetable Soup w/ Pesto; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,90,"	3.5",16,4,3,27205
"Panera Bread",Soup,"Low Fat Vegetarian Black Bean Soup, Bowl","Low Fat Vegetarian Black Bean Soup w/ Black Beans, Spicy Vegetarian Broth, Onions, Red Pepper, Garlic & Cumin, Bowl, Soups",,"	-"," ",,230,"	3.5",42,2,17,1473
"Panera Bread",Soup,"Low Fat Vegetarian Black Bean Soup, Cup","Low Fat Vegetarian Black Bean Soup, Cup, Cup of Soups & More, Kids, also called Kids Low Fat Vegetarian Black Bean Soup; Choice in: You Pick Two, Kids & Adults Menu",,"	-"," ",,150,2,28,1,11,1472
